czone,statefip,city,yr,d_tradejakor_pw,d_tradeuskor_pw,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
800,37,undefined,1990,-0.167170662,2.165688907,0,0.00147635,0,0,0,1,0,0,0,0,363845.7757,144839,51.065666,35.636215,1.4137576,69.234764,37.747578,0.092378631,75.699814,31.282211,35.20015,27.509638,35.263382,23.926931,30.600218,34.617638,27.888241,44.417606,47.213829,41.725124,35.023026,61.774231,44.017143,50.18544,36.986084,3.7891009,3.6559377,3.9173231,4.6614165,2.1774843,5.4336228,2.7347016,1.9955771,20.511086,13.930085,26.847912,25.052172,12.121354,19.949015,12.462218,33.130096,2.7755287,6.284852,6.2831211,2932.0891,819.25836,196.6416,71.554245,77.555931,0.05922598,43.116535,1187.8519,196.1515,26363.533,21091.268,0.517242061,1.122817119,1.466388493,1.084084141,11.639038,28.158319,1.4110931,-4.6464229,21.853914,25.4345,48014.746,-4.5164051,-8.5912914,4.0748863,-6.609684,2.0003409,-10.606255,6.0593901,-9.4290791,3.3877044,-5.6805253,0.97311139,-10.151638,5.5591226,-8.2260637,2.3305595,-6.9653792,4.3547421,-4.7074137,-6.0413747,0.195406,0.21641143,0.17721206,0.41387862,0.26472974,0.8673526,0.073050894,0.17023794,4.3209987,4.392931,4.3696551,5.6274981,4.4426827,3.7251637,5.8224545,2.4403958,1.9219635,14.127254,11.676025,11.821604,11.23867,17.10062,9.112072,16.91184,9.8773479,11.42745,17.23609,15.223694,14.751387,12.292004,10.990715,10.922909,5.4874449,-20.469444,20.416348,-29.703098,10.644207,1.0546652,29.721312,16.667519,30.756144,64.25779,44.734562,80.759796,13.600762,121.71812,51.270473,454.20355,39.086411,17.956961,59.31797,1654.1521,1017.9406,28.648838,170.1312,51.947079,5.5010095,20.620811,233.65308,158.83047,16.99563,15.094053,17.606283,26.097309,61.92593,10.438943,9.2253275,4480.6484,3183.5273,696.36743,156.48615,444.26819,2393.5371,1833.2324,1.577567535,1.163713442,1.1657058,0.188103609,1.2535444,0.548106062,0.367195142,1.2336795,1.234959002,0.346614005,2.1516082,0.54849875,4.6661248,1.0965896,3.199736243,0.012505446,6.837550636,-2.909246197
900,37,Charlotte NC,1990,0.095544772,0.718507398,0,0.004455971,0,0,0,1,0,0,0,0,1098171.834,559790,25.570892,47.969616,3.2966454,69.56385,33.003139,0.34716621,76.312973,18.113075,22.231524,14.219889,22.252264,13.501765,16.105036,21.104597,18.108166,58.199894,61.221069,55.343964,47.695522,69.902412,58.606319,63.815708,48.032616,3.4916587,3.3791137,3.5980484,4.6039743,2.2524703,4.8615928,2.5338783,1.7247478,20.195372,13.168293,26.8381,25.448242,14.343349,20.42705,12.545818,32.134472,1.9895397,6.4114366,6.3718042,2567.6548,742.21802,158.37666,58.831741,62.95377,0.089769036,47.766014,1040.7955,146.57225,32291.158,24546.039,0.288154011,0.536357981,0.836801808,1.00152961,25.362057,39.779102,10.372372,12.940855,36.692112,33.800907,330619.84,-1.6947746,-4.8714476,3.1766713,-4.9646215,2.5010526,-4.9510694,3.7176192,-6.5436883,1.8380135,-2.3082659,1.3065755,-5.3115869,2.7185261,-5.4427581,1.8406212,-4.1043267,6.2459111,-1.0016904,-4.7056751,0.52950084,0.81853867,0.24891905,0.74125159,0.66941196,1.2376256,0.17483813,0.40132496,1.1652738,1.6450316,0.98453164,3.9644241,0.33228248,1.3554364,3.4273014,-2.542913,0.85894483,19.465113,18.83707,11.172676,16.050005,22.997665,16.270113,22.19615,7.2852612,13.894892,19.757652,15.406895,13.350153,19.739342,20.080614,11.506367,23.116201,-5.9648013,30.676514,-24.451321,14.15361,21.03038,41.630985,39.481396,30.971735,61.250435,30.874229,60.078465,2.6837332,122.4558,9.5896568,337.01343,43.482105,8.5922289,43.789082,928.75006,611.25305,4.3079557,141.35278,6.3359962,2.5209329,26.017509,93.381882,80.532028,30.734619,26.018566,47.795078,1.7137415,57.083935,21.554552,19.997831,9924.5645,6386.5273,3120.6592,8.5637207,408.8136,5436.4492,4280.3145,0.93278919,1.080488506,0.64776891,0.147584155,0.75158876,0.98892844,0.390663114,0.71804869,1.246970339,0.803967242,1.2215599,0.9949764,2.0061913,1.0155602,1.169389548,0.014030503,3.308140736,-1.117551768
1001,37,undefined,1990,-0.285055693,-0.829855214,0,0.000266046,0,0,0,1,0,0,0,0,65566.80192,17828,17.887592,36.070457,1.0931907,61.021042,30.017387,-0.11160477,68.512161,22.026449,25.147879,18.944294,26.710701,13.533195,21.078293,25.517059,19.209023,46.48571,50.950855,42.076748,38.550045,60.874264,45.611168,53.844959,38.270676,3.9221611,4.1116147,3.7350912,4.4745111,2.9206669,5.6664634,2.7908936,1.9278195,27.56568,19.789652,35.243866,30.264742,22.671869,27.644077,17.847088,40.592484,2.3803964,6.1511002,6.0949063,2860.5334,896.42041,237.27989,94.787125,79.449974,0.30963269,97.930344,936.54663,162.11005,22131.322,16067.739,0.773578305,0.717682455,2.011360468,1.724916765,16.324574,44.453606,-3.417737,6.4756927,18.19562,31.52327,12618.814,-1.0249853,-7.5703816,6.5453949,-7.2503967,3.4141541,-8.0260057,9.5831032,-7.8301177,5.8807669,-4.0475912,1.818341,-9.4984035,6.9310007,-7.5226336,7.1712914,-4.4246583,6.0486526,-2.2292502,-1.9493506,0.35747403,0.17110929,0.54136848,-0.084628165,1.2351165,1.3434778,0.15881173,-0.3690972,0.66751242,3.6651328,-2.098465,2.0339787,0.99413693,1.2239248,0.19253194,-1.2548983,1.2161938,11.173391,7.882309,8.9555264,9.2964649,13.844919,3.0259609,13.605785,9.1830254,7.8021526,15.777922,13.391924,12.972784,10.484552,7.9953671,8.8325024,14.817205,-25.788397,29.497942,-38.110764,10.779857,8.9165812,47.3969,25.047073,18.717253,57.596493,38.908962,71.91449,-18.25939,70.015541,-7.6031938,237.98018,-0.60994428,25.520891,47.186974,1360.575,943.64136,-39.600491,96.120369,-5.8168025,3.035255,-0.59550256,272.28339,97.750504,18.23567,14.75243,20.402393,21.994335,80.329308,17.871458,11.493066,4035.7949,2370.3818,967.33838,137.28113,560.79358,3150.7012,1595.1963,2.058258411,1.767096579,1.9112624,0.164775627,1.9535885,0.973571736,1.977980437,2.5303633,2.337825822,0.889998032,2.3053062,2.0623319,2.8910487,1.7385418,0.879688139,0.013625062,1.02762189,-2.698849143
1002,37,undefined,1990,-0.214182999,0.017654385,0,0.000572453,0,0,0,1,0,0,0,0,141080.6538,51169,60.90015,33.992878,1.0285965,68.671951,35.387642,-0.016527586,75.266655,33.302032,37.60387,29.079163,38.585163,22.787344,32.502991,37.01255,29.582478,41.964619,44.380806,39.592789,33.244972,59.318806,40.858494,48.516582,34.794724,3.5397284,3.2088702,3.8645136,4.1785221,2.2683759,5.5377712,2.0914218,1.6616212,21.193617,14.806457,27.463537,23.991343,15.625474,21.100742,12.379444,33.961178,3.012449,6.2073207,6.1976876,3047.1423,884.0553,195.17781,72.687912,84.602257,0.064606942,41.627712,1179.8317,215.8259,24666.957,19237.123,0.768272752,1.145806052,3.331649808,2.405641915,14.346541,33.189384,3.3445437,-1.496937,22.154665,30.338404,23873.566,-2.2937536,-7.4638724,5.1701217,-6.761652,3.1311126,-8.2967434,7.1608839,-7.9125671,4.2669892,-4.0881753,2.0258546,-8.7446136,6.7414103,-7.1500511,3.1338036,-6.0510201,5.7313948,-2.0623207,-3.6455779,-0.14419332,0.15747733,-0.43949002,-0.20879954,0.27925894,0.31055287,0.21088235,-0.35113198,2.4379447,3.4730582,1.5753478,3.8543761,1.7830656,1.6926527,3.8053699,0.67075789,1.5441862,13.332701,9.5575809,12.558603,10.301113,16.834784,6.5755367,15.156841,10.392189,12.885189,17.704105,15.611839,16.080189,10.351658,7.7454567,10.208416,11.251638,-11.030063,25.96489,-19.605272,15.420177,13.416761,36.54755,10.187669,25.234858,55.729652,39.239998,74.370026,-0.35994172,110.01861,-7.5539737,395.37909,44.82737,18.069586,45.416023,1464.2427,975.73669,-0.70126355,145.71927,-6.1554165,3.3035228,23.54493,233.66653,124.06759,16.379263,13.878043,16.168522,36.214375,76.251205,14.716739,9.070879,4040.2656,2669.7363,688.71875,190.39264,491.41595,3093.8652,1637.9551,3.435305524,2.508482099,3.0796766,0.238856609,3.1248713,1.2058349,0.838778516,3.6581755,3.243455928,1.039016854,4.1722932,2.6110027,6.9617419,2.4370158,3.6300923,0.031373821,7.406636887,2.980689295
1100,37,undefined,1990,0.07210296,0.75401168,0,0.001256702,0,0,0,1,0,0,0,0,309713.6884,155258,53.267467,35.675072,1.5299001,72.269478,36.085686,0.2166642,78.703995,34.312065,38.457458,30.287664,39.666763,24.440817,33.822823,36.727444,31.846476,44.39193,46.874508,41.981808,35.301815,61.149334,43.272282,50.608276,37.778854,2.9340854,2.828449,3.0366385,3.5943136,1.7169707,4.6198378,2.0013964,1.0160638,18.361919,11.839585,24.69389,21.437111,12.692879,18.285061,10.662881,29.358608,2.3428028,6.2524371,6.2872596,2675.9644,787.63605,126.15693,56.466694,85.872795,0.065577194,37.032524,1136.2052,168.30992,27927.383,21713.492,0.475373438,0.703243664,3.948592259,2.125141542,18.406645,39.160583,5.0403786,4.9495287,27.45295,28.662518,67680.039,-2.6008129,-6.5248671,3.9240508,-5.4985046,1.675868,-7.6984587,6.0985861,-6.748095,2.573806,-3.3786893,0.84931254,-8.3742323,6.2009993,-5.4787846,0.28575659,-5.3409395,5.1972775,-2.5293767,-4.1742892,-0.34094191,0.14064759,-0.82135516,-0.25523043,-0.10142196,-0.70839971,0.047517754,0.34065062,2.9417589,3.6819861,2.4212255,4.4295206,2.6307969,2.8816328,5.145515,-0.19699037,1.1307626,17.610359,15.157413,14.255428,14.463282,20.965481,14.661217,18.640041,10.704994,15.367079,19.618034,15.876055,17.221594,15.727377,15.224218,11.198616,15.046255,-2.6855252,26.877113,-13.606998,12.077705,24.282778,40.53994,6.054153,33.266727,57.790001,40.021725,69.849464,6.3059955,126.41608,-21.514761,381.4183,48.777588,20.789394,45.501266,1316.9728,796.0824,8.2116423,143.43224,-16.623051,2.9076734,23.281969,262.55728,96.97905,22.049429,20.54241,23.0797,16.475533,68.324203,17.214294,16.051615,6157.8281,4460.4746,1166.4941,83.092407,447.76495,3957.9727,3210.5898,4.056367219,2.215744768,3.6629138,0.21153358,3.7341566,0.59115887,0.64723012,4.2461104,2.82494758,0.543561948,4.3332896,2.3598645,7.0701523,2.1574192,3.121559959,0.032277633,7.99346251,-0.176744579
1201,37,undefined,1990,0.054349126,0.381988492,0,0.000141039,0,0,0,1,0,0,0,0,34759.07421,9747,25.566841,36.508842,2.0392992,60.414825,29.116884,-0.36627021,68.000763,17.175823,20.057083,14.41817,19.952862,12.205751,15.512986,20.825397,15.322229,50.82494,55.869633,45.996655,43.491627,63.949383,51.803082,58.166576,39.699585,4.3214808,4.3409014,4.3028936,5.2011199,2.7471888,5.9502115,4.0456996,1.8899163,27.677757,19.732382,35.282284,31.354391,21.097675,26.733721,16.962326,43.088272,3.0162911,6.260623,6.160615,3888.626,1132.632,210.08464,83.260124,46.171524,0.24810085,29.141043,1699.0111,206.88879,23939.734,17193.439,0.48637128,1.004532551,1.099702226,1.881954151,24.266821,46.187263,9.5394602,6.919805,28.186369,44.234871,9941.916,-1.7317235,-5.3464928,3.6147714,-4.1266875,2.0298779,-6.5352483,5.1137266,-5.7423773,3.3114612,-3.3304095,-0.035905838,-5.1873856,4.0240583,-5.6444941,3.3572972,-5.3965425,5.337554,-3.3663154,-2.4309158,-0.31444654,-0.17932914,-0.44456944,-0.4203856,0.30001587,0.78238362,-0.85349196,-0.20028502,2.0461679,2.276139,1.8660933,2.8513014,3.0662999,0.38094223,3.1406879,0.25927126,1.3632709,12.305593,5.1975727,13.056517,7.8500748,17.174721,0.94504356,12.227631,9.7307205,12.726879,13.175917,-2.8795719,16.396475,12.993574,7.7163696,13.291359,21.687214,-13.025248,31.137493,-24.399796,16.877539,14.324221,46.1311,16.712147,31.399137,61.558895,31.227701,59.45459,-23.737474,81.440315,7.0351949,212.93678,75.392365,15.930377,43.008087,1425.3107,919.93262,-44.391796,104.72689,3.3652446,1.8383155,32.793079,293.40924,111.17828,18.409998,11.933558,27.65015,35.902653,68.647377,18.406096,12.887094,4407.3047,2051.7891,1380.8066,250.31885,724.38892,3550.8359,1904.251,1.189862081,2.043562623,0.90115315,0.463118305,0.88012272,1.404722864,0.637926289,0.72645688,2.545718431,1.154701698,2.1572623,1.4372057,3.9755199,1.9473535,2.875817727,0.065399304,4.830243631,-1.222712689
1202,37,undefined,1990,-3.125041884,-6.643529967,0,0.000181939,0,0,0,1,0,0,0,0,44838.6986,11086,24.864302,38.274887,1.4033788,57.743477,28.236788,-0.44760114,65.139511,14.830409,17.450315,12.38698,17.089352,11.072541,11.613008,19.300249,14.405929,50.309105,55.619419,45.356499,42.878544,62.670223,51.917927,58.191444,38.281841,4.825397,4.8473096,4.8049598,5.9336543,2.9817533,6.5850296,4.9833884,1.909068,30.035088,22.082958,37.451561,34.09845,23.275478,29.884031,17.524918,45.403164,2.9867871,6.2434254,6.1039929,3315.6106,936.36914,283.73044,116.27602,120.70931,0.092180274,94.533356,1080.4185,195.97742,22137.395,15865.297,2.68821324,2.333089421,6.567269437,8.529717187,18.726616,42.989838,0.6860671,3.3441002,22.582546,34.704994,9225.0176,0.24971962,-4.6635947,4.9133182,-3.0100927,2.5101781,-6.3014212,7.0894628,-5.2163892,4.0110679,-2.7649441,1.6325831,-3.2707424,3.9525092,-6.2566504,5.3919554,-5.2569165,7.2472153,-1.1323608,-1.2053214,-0.11653714,0.20686239,-0.42588562,-0.040569529,0.43663737,1.7023355,-1.4601812,0.020154379,-0.13318062,0.2930522,-0.36215782,1.2458891,0.6957233,-2.3840964,2.3248763,-2.0104556,1.7481046,16.466331,9.9788666,16.353655,11.307001,21.489096,5.2522659,16.329813,12.247419,15.346003,16.949034,0.532341,20.442772,17.754221,13.01012,16.765118,19.109241,-19.028467,28.044907,-35.733116,9.6285276,14.260054,45.561523,16.2819,18.282211,64.802673,38.719658,79.007759,-22.025377,82.371231,-6.5861282,396.34695,27.277794,20.315891,54.176182,1567.7731,1126.9834,-56.089207,148.71057,-7.693924,4.7601562,29.646463,243.38281,140.9142,29.329077,21.399338,48.660858,29.159948,65.307495,25.50885,21.818575,6492.6934,3395.0684,2138.0347,215.47742,744.11389,4640.1309,2951.6309,6.640315514,8.668760795,6.4708886,0.202897882,6.5168881,0.710499357,3.873090221,9.4968624,13.27337825,1.032747548,8.8540211,9.9204531,11.138257,8.5671577,4.570987572,0.037440736,2.28654795,-3.707059426
1203,37,undefined,1990,0.325715885,0.723644715,0,0.001347305,0,0,0,1,0,0,0,0,332042.617,121809,29.107035,44.200764,2.3325715,63.437675,31.035715,-0.28194368,71.238983,17.324768,21.964891,12.933898,19.876675,13.988772,16.248625,20.663408,14.671021,53.914215,57.518242,50.503777,45.20813,65.295303,55.050499,60.82946,42.79549,3.5386925,3.4701355,3.6035664,4.410079,2.3995657,4.9003758,3.256027,1.6407403,25.222324,17.046728,32.958759,30.505117,18.31636,23.800503,15.251104,40.892746,2.6825485,6.3685422,6.1977973,3568.4675,1000.1345,215.81496,76.444466,57.000999,0.043529101,51.075958,1571.5001,180.81497,26960.025,19277.678,0.346756239,0.392288921,1.827455614,1.365288379,18.27737,35.915417,2.3127599,5.0591049,24.180803,30.124136,63436.551,-0.44962764,-4.3636856,3.9140582,-4.2510672,2.10585,-4.4017048,5.6510391,-4.5883627,3.6497355,-3.201721,0.91286302,-4.8811593,4.203558,-4.8943596,3.3178866,-3.1658351,5.2395792,-2.2888579,-0.93862712,-0.019904599,0.1428511,-0.17255843,-0.27565435,0.54411179,1.1971109,-1.012622,0.12755767,0.46953261,2.0023718,-1.0767817,1.2142807,1.7447426,-0.51950961,2.5890975,-2.201304,1.6898069,13.547468,11.179686,10.630989,10.258007,17.80839,7.0318699,17.100143,8.9810848,10.95047,14.612198,11.632395,12.284708,14.781046,12.485743,11.999941,17.644218,-10.74123,25.285736,-23.933075,10.076606,9.9245653,37.303791,17.713301,20.12183,67.130829,36.345299,68.793274,-8.7227602,98.562881,0.69511706,403.6282,31.659895,16.282705,57.270996,1564.0139,989.73132,-18.027349,128.3882,0.39760396,2.4208906,19.023344,277.89331,139.78181,22.962694,16.387243,40.435947,12.711638,51.560635,16.918777,16.654121,6190.748,3159.0801,2364.9624,91.209229,575.49792,3620.6738,2800.3145,1.900881594,1.448547847,1.6098704,0.221341247,1.602437,0.968495745,0.715324073,1.5844718,1.338032849,0.735511739,2.0934339,1.4497966,3.5401356,1.3984783,1.712679985,0.033189831,3.52725917,-0.090957152
1204,37,undefined,1990,-0.36319202,-1.14668044,0,0.000184931,0,0,0,1,0,0,0,0,45576.05469,10250,43.99543,36.116131,2.1807075,61.01815,29.302778,-0.34909135,68.637108,17.697449,20.627489,14.876919,20.569233,12.472526,16.341417,21.16444,15.542144,50.939663,55.924385,46.141235,43.623589,64.250519,51.778687,58.161049,40.039845,4.2094088,4.2300897,4.1895008,5.0434422,2.6919687,5.8153639,3.8372502,1.8853198,27.153482,19.218033,34.792347,30.763737,20.584988,26.064533,16.837259,42.532692,3.6853156,6.2638454,6.1729641,4016.8401,1243.623,254.73457,102.52882,128.18507,0.27748397,39.57478,1492.8094,255.15147,24337.096,17486.254,1.232185689,1.608272263,2.85294304,2.93111216,25.668835,46.220623,12.269461,8.0953207,29.613569,46.325726,13998.099,-2.0757675,-5.3157768,3.2400072,-4.2045503,1.8990755,-6.3939004,4.5232267,-5.6412101,3.1529367,-3.3899755,-0.47913194,-5.3725228,4.0344119,-5.274406,2.679503,-5.3507285,4.8289924,-3.8691072,-2.4882734,-0.43554381,-0.36354697,-0.50504243,-0.60416049,0.21976456,0.41294321,-0.75486374,-0.27766135,2.5113106,2.6690216,2.3757191,3.092432,3.6493435,0.92516541,3.3497691,0.79939961,1.8045062,11.513138,4.3695927,12.545204,7.228899,16.298914,0.31299591,11.408091,9.3439102,12.487459,12.282515,-3.7210464,15.587854,12.067986,6.8028927,12.726164,22.597898,-10.051478,31.835232,-19.78616,19.247805,14.5033,45.472107,14.746587,34.514397,65.522797,40.20887,64.507805,-21.410925,66.028397,-42.575798,254.01646,87.023888,31.546917,46.678169,1988.1106,1126.8914,-49.097492,95.899506,-44.445045,3.2415009,54.90926,553.68652,151.77768,16.092766,10.030613,23.343771,37.389439,68.35807,16.513645,9.3871384,3916.5117,1753.9785,1196.6372,257.24469,708.65112,3238.6348,1434.9131,2.963525575,3.087464637,2.5879662,0.317240454,2.7862608,1.299883225,1.401864007,3.4055364,3.602338355,1.156758178,4.2022552,3.3603206,8.6695108,2.9560313,5.816567667,0.024919267,5.172703622,0.512485444
1301,45,undefined,1990,-0.268342469,0.305296607,0,0.000272294,0,0,0,1,0,0,0,0,67106.68738,19456,54.353409,26.410221,0.64154387,61.12085,31.718754,0.14801997,67.119751,26.078943,30.294594,22.492775,27.590361,21.695288,24.610851,31.101564,21.502777,41.040802,43.877037,38.628075,34.196213,60.89257,38.053146,48.8125,35.515823,5.2193723,4.304728,5.9974418,5.9896731,2.9852235,7.7885256,3.7031248,1.9811548,27.660883,21.52364,32.88171,32.223751,14.426917,29.547478,16.382813,41.00024,3.7935994,6.2309742,6.0940123,3251.8333,1073.054,401.89972,89.736984,65.516708,0.24570137,40.621231,907.47614,243.07397,20931.064,16819.645,1.97951101,2.017451948,2.828323548,3.510926152,9.3277216,36.282913,-1.952057,-9.32271,18.92485,28.717455,5099.8218,-0.55106878,-5.8993654,5.3483009,-4.2708635,2.1717727,-7.7615204,8.0782709,-6.80127,4.2683988,-2.7218089,1.1774302,-7.568881,7.5695934,-5.8859348,1.0681897,-3.7231894,7.1163654,-1.5443788,-2.532871,0.38039869,1.493853,-0.58301502,1.0154247,-0.16629696,1.5625335,0.56209302,-0.082568452,0.17066598,0.60523897,0.26626289,1.5174478,1.7106771,-1.563248,4.2556524,-3.3106029,2.0138185,18.957472,12.900543,17.349291,15.905809,21.187449,9.0646744,18.626308,15.67893,15.620279,21.815014,11.854267,20.025778,19.1679,14.386225,18.63699,8.503314,-16.317993,21.577505,-30.255869,9.8103123,22.877619,38.198074,16.362577,9.9428244,51.909805,42.90728,69.887741,-0.49303737,136.83675,21.095362,163.52892,58.058167,19.034843,53.474545,1742.4391,1085.3868,-1.976639,262.8334,15.386931,1.0149781,31.972061,190.27144,171.85661,28.013506,25.266251,37.119781,2.8205285,92.014984,29.434303,30.906391,5863.5254,4249.6934,1018.0381,20.989258,574.80304,5072.9746,4370.0098,2.985137691,3.644907308,2.574203,0.279886311,2.6828153,1.43132149,2.102449519,2.4509575,4.62767946,1.366953488,4.4843273,3.6200588,7.5320907,3.5469196,4.703767147,0.035993396,4.992902424,-2.41224306
