hs6,sic87dd,share,weights_method
722820,3312,1,"no weights needed"
722830,3312,1,"no weights needed"
722840,3312,1,"no weights needed"
722850,3312,1,"no weights needed"
722860,3312,1,"no weights needed"
722870,3312,1,"no weights needed"
722880,3312,1,"no weights needed"
722910,3315,1,"no weights needed"
722920,3315,1,"no weights needed"
722990,3315,1,"no weights needed"
730110,3312,1,"no weights needed"
730120,3312,1,"no weights needed"
730210,3312,1,"no weights needed"
730220,3321,1,"no weights needed"
730230,3499,1,"no weights needed"
730240,3499,1,"no weights needed"
730290,3499,1,"no weights needed"
730300,3321,1,"no weights needed"
730410,3312,1,"no weights needed"
730420,3312,1,"no weights needed"
730421,3312,1,"no weights needed"
730429,3312,1,"no weights needed"
730431,3312,1,"no weights needed"
730439,3312,1,"no weights needed"
730441,3312,1,"no weights needed"
730449,3312,1,"no weights needed"
730451,3312,1,"no weights needed"
730459,3312,1,"no weights needed"
730490,3312,1,"no weights needed"
730511,3312,1,"no weights needed"
730512,3312,1,"no weights needed"
730519,3312,1,"no weights needed"
730520,3312,1,"no weights needed"
730531,3312,.98711568,"trade-based"
730531,3648,.012884345,"trade-based"
730539,3312,1,"no weights needed"
730590,3312,1,"no weights needed"
730610,3312,1,"no weights needed"
730620,3312,1,"no weights needed"
730630,3312,1,"no weights needed"
730640,3312,1,"no weights needed"
730650,3312,1,"no weights needed"
730660,3312,1,"no weights needed"
730690,3312,1,"no weights needed"
730711,3321,1,"no weights needed"
730719,3494,1,"no weights needed"
730721,3494,1,"no weights needed"
730722,3494,1,"no weights needed"
730723,3494,1,"no weights needed"
730729,3494,1,"no weights needed"
730791,3494,1,"no weights needed"
730792,3494,1,"no weights needed"
730793,3494,1,"no weights needed"
730799,3494,1,"no weights needed"
730810,3441,1,"no weights needed"
730820,3442,1,"no weights needed"
730830,3442,1,"no weights needed"
730840,3442,1,"no weights needed"
730890,3441,.35190755,"trade-based"
730890,3442,.10548812,"trade-based"
730890,3444,.024319725,"trade-based"
730890,3446,.023517119,"trade-based"
730890,3449,.49476746,"trade-based"
730900,3443,1,"no weights needed"
731010,3412,1,"no weights needed"
731021,3412,1,"no weights needed"
731029,3412,1,"no weights needed"
731100,3443,1,"no weights needed"
731210,2296,.0014585941,"trade-based"
731210,3496,.99854141,"trade-based"
731290,3496,1,"no weights needed"
731300,3496,1,"no weights needed"
731411,3496,1,"no weights needed"
731412,3496,1,"no weights needed"
731413,3496,1,"no weights needed"
731414,3496,1,"no weights needed"
731419,3496,1,"no weights needed"
731420,3496,1,"no weights needed"
731430,3496,1,"no weights needed"
731431,3496,1,"no weights needed"
731439,3496,1,"no weights needed"
731441,3496,1,"no weights needed"
731442,3496,1,"no weights needed"
731449,3496,1,"no weights needed"
731450,3442,1,"no weights needed"
731511,3496,.29748261,"trade-based"
731511,3568,.70251739,"trade-based"
731512,3496,.95457226,"trade-based"
731512,3568,.045427717,"trade-based"
731519,3496,1,"no weights needed"
731520,3496,1,"no weights needed"
731581,3496,1,"no weights needed"
731582,3496,1,"no weights needed"
731589,3496,1,"no weights needed"
731590,3496,1,"no weights needed"
731600,3499,1,"no weights needed"
731700,3315,1,"no weights needed"
731811,3452,1,"no weights needed"
731812,3452,1,"no weights needed"
731813,3452,1,"no weights needed"
731814,3452,1,"no weights needed"
731815,3452,1,"no weights needed"
731816,3452,1,"no weights needed"
731819,3452,1,"no weights needed"
731821,3452,1,"no weights needed"
731822,3452,1,"no weights needed"
731823,3452,1,"no weights needed"
731824,3452,1,"no weights needed"
731829,3452,1,"no weights needed"
731910,3965,1,"no weights needed"
731920,3965,1,"no weights needed"
731930,3965,1,"no weights needed"
731990,3965,1,"no weights needed"
732010,3493,1,"no weights needed"
732020,3493,1,"no weights needed"
732090,3493,1,"no weights needed"
732111,3631,1,"no weights needed"
732112,3631,1,"no weights needed"
732113,3631,1,"no weights needed"
732181,3433,.17513609,"trade-based"
732181,3631,.82486391,"trade-based"
732182,3631,1,"no weights needed"
732183,3433,1,"no weights needed"
732190,3433,.72040671,"trade-based"
732190,3631,.27959326,"trade-based"
732211,3433,1,"no weights needed"
732219,3433,1,"no weights needed"
732290,3585,1,"trade-based"
732310,3291,1,"no weights needed"
732391,3499,1,"no weights needed"
732392,3499,1,"no weights needed"
732393,3499,1,"no weights needed"
732394,3499,1,"no weights needed"
732399,3499,.94179875,"trade-based"
732399,3914,.058201227,"trade-based"
732410,3431,1,"no weights needed"
732421,3431,1,"no weights needed"
732429,3431,1,"no weights needed"
732490,3431,1,"no weights needed"
732510,3321,1,"no weights needed"
732591,3321,1,"no weights needed"
732599,3321,.50910294,"trade-based"
732599,3499,.49089706,"trade-based"
732611,3462,1,"no weights needed"
732619,3499,1,"no weights needed"
732620,3496,1,"no weights needed"
732690,3462,.0034108586,"trade-based"
732690,3494,.013850848,"trade-based"
732690,3499,.97283065,"trade-based"
732690,3914,.0016605937,"trade-based"
732690,3991,.0082470207,"trade-based"
740110,3331,1,"no weights needed"
740120,3331,1,"no weights needed"
740200,3331,1,"no weights needed"
740311,3331,1,"no weights needed"
740312,3331,1,"no weights needed"
740313,3331,1,"no weights needed"
740319,3331,1,"no weights needed"
740321,3331,1,"no weights needed"
740322,3331,1,"no weights needed"
740323,3331,1,"no weights needed"
740329,3331,1,"no weights needed"
740400,9100,1,"no weights needed"
740500,3331,1,"no weights needed"
740610,3399,1,"no weights needed"
740620,3399,1,"no weights needed"
740710,3351,1,"no weights needed"
740721,3351,1,"no weights needed"
740722,3351,1,"no weights needed"
740729,3351,1,"no weights needed"
740811,3357,1,"no weights needed"
740819,3357,1,"no weights needed"
740821,3357,1,"no weights needed"
740822,3357,1,"no weights needed"
740829,3357,1,"no weights needed"
740911,3351,1,"no weights needed"
740919,3351,1,"no weights needed"
740921,3351,1,"no weights needed"
740929,3351,1,"no weights needed"
740931,3351,1,"no weights needed"
740939,3351,1,"no weights needed"
740940,3351,1,"no weights needed"
740990,3351,1,"no weights needed"
741011,3351,1,"no weights needed"
741012,3351,1,"no weights needed"
741021,3497,1,"no weights needed"
741022,3497,1,"no weights needed"
741110,3351,1,"no weights needed"
741121,3351,1,"no weights needed"
741122,3351,1,"no weights needed"
741129,3351,1,"no weights needed"
741210,3494,1,"no weights needed"
741220,3494,1,"no weights needed"
741300,3357,1,"no weights needed"
741410,3496,1,"no weights needed"
741420,3496,1,"no weights needed"
741490,3496,1,"no weights needed"
741510,3399,1,"no weights needed"
741521,3452,1,"no weights needed"
741529,3452,1,"no weights needed"
741531,3452,1,"no weights needed"
741532,3452,1,"no weights needed"
741533,3452,1,"no weights needed"
741539,3452,1,"no weights needed"
741600,3496,1,"no weights needed"
741700,3631,1,"no weights needed"
741810,3499,.85199577,"trade-based"
741810,3914,.14800423,"trade-based"
741811,3499,1,"no weights needed"
741819,3499,.84008652,"trade-based"
741819,3914,.1599135,"trade-based"
741820,3431,1,"no weights needed"
741910,3496,1,"no weights needed"
741991,3432,.40267792,"trade-based"
741991,3499,.59732205,"trade-based"
741999,3432,.28192079,"trade-based"
741999,3499,.70286906,"trade-based"
741999,3914,.01521017,"trade-based"
750110,3339,1,"no weights needed"
750120,3339,1,"no weights needed"
750210,3339,1,"no weights needed"
750220,3339,1,"no weights needed"
750300,9100,1,"no weights needed"
750400,3399,1,"no weights needed"
750511,3356,1,"no weights needed"
750512,3356,1,"no weights needed"
750521,3356,1,"no weights needed"
750522,3356,1,"no weights needed"
750610,3356,.51297259,"trade-based"
750610,3497,.48702744,"trade-based"
750620,3356,.88289714,"trade-based"
750620,3497,.11710285,"trade-based"
750711,3356,1,"no weights needed"
750712,3356,1,"no weights needed"
750720,3494,1,"no weights needed"
750800,3494,.029022625,"trade-based"
750800,3499,.97097737,"trade-based"
750810,3499,1,"no weights needed"
750890,3356,.072346292,"trade-based"
750890,3499,.92765373,"trade-based"
760110,3334,1,"no weights needed"
760120,3334,1,"no weights needed"
760200,9100,1,"no weights needed"
760310,3399,1,"no weights needed"
760320,3399,1,"no weights needed"
760410,3354,1,"no weights needed"
760421,3354,1,"no weights needed"
760429,3354,1,"no weights needed"
760511,3357,1,"no weights needed"
760519,3357,1,"no weights needed"
760521,3357,1,"no weights needed"
760529,3357,1,"no weights needed"
760611,3353,1,"no weights needed"
760612,3353,1,"no weights needed"
760691,3353,1,"no weights needed"
760692,3353,1,"no weights needed"
760711,3353,.56754267,"trade-based"
760711,3497,.4324573,"trade-based"
760719,3497,1,"no weights needed"
760720,3497,1,"no weights needed"
760810,3354,1,"no weights needed"
760820,3354,1,"no weights needed"
760900,3494,1,"no weights needed"
761010,3442,1,"no weights needed"
761090,2451,.00088157353,"trade-based"
761090,3442,.85831821,"trade-based"
761090,3444,.10160664,"trade-based"
761090,3446,.039193559,"trade-based"
761100,3443,1,"no weights needed"
761210,3499,1,"no weights needed"
761290,3411,.92868114,"trade-based"
761290,3443,.071318857,"trade-based"
761300,3443,1,"no weights needed"
761410,3357,1,"no weights needed"
761490,3357,1,"no weights needed"
761510,3365,.096221343,"trade-based"
761510,3469,.7891103,"trade-based"
761510,3499,.11466832,"trade-based"
761511,3499,1,"no weights needed"
761519,3469,.84819055,"trade-based"
761519,3499,.15180942,"trade-based"
761520,3431,1,"no weights needed"
761610,3399,.062143337,"trade-based"
761610,3452,.93785667,"trade-based"
761690,2591,.10268412,"trade-based"
761690,3365,.076885052,"trade-based"
761690,3494,.001183495,"trade-based"
761690,3496,.0063675083,"trade-based"
761690,3499,.8128798,"trade-based"
761691,3496,1,"no weights needed"
761699,2591,.0976509,"trade-based"
761699,3365,.089842357,"trade-based"
761699,3494,.0069490657,"trade-based"
761699,3496,.0044751074,"trade-based"
761699,3499,.80108255,"trade-based"
780110,3339,1,"no weights needed"
780191,3339,1,"no weights needed"
780199,3339,1,"no weights needed"
780200,9100,1,"no weights needed"
780300,3356,1,"no weights needed"
780411,3356,1,"no weights needed"
780419,3356,1,"no weights needed"
780420,3399,1,"no weights needed"
780500,3356,1,"no weights needed"
780600,3356,1,"no weights needed"
790111,3339,1,"no weights needed"
790112,3341,1,"no weights needed"
790120,3341,1,"no weights needed"
790200,9100,1,"no weights needed"
790310,3339,1,"no weights needed"
790390,3399,1,"no weights needed"
790400,3356,1,"no weights needed"
790500,3356,1,"no weights needed"
790600,3356,1,"no weights needed"
790700,3499,1,"no weights needed"
790710,3444,1,"no weights needed"
790790,3499,1,"no weights needed"
800110,3339,1,"no weights needed"
800120,3339,1,"no weights needed"
800200,9100,1,"no weights needed"
800300,3356,1,"no weights needed"
800400,3356,1,"no weights needed"
800500,3399,.78117925,"trade-based"
800500,3497,.21882074,"trade-based"
800510,3497,1,"no weights needed"
800520,3399,1,"no weights needed"
800600,3356,1,"no weights needed"
800700,3499,1,"no weights needed"
810110,3399,1,"no weights needed"
810191,3356,.047442619,"trade-based"
810191,9100,.95255738,"trade-based"
810192,3356,1,"no weights needed"
810193,3356,1,"no weights needed"
810194,3356,1,"no weights needed"
810195,3356,1,"no weights needed"
810196,3356,1,"no weights needed"
810197,3356,1,"no weights needed"
810199,3356,1,"no weights needed"
810210,3399,1,"no weights needed"
810291,3339,.22642972,"trade-based"
810291,9100,.7735703,"trade-based"
810292,3356,1,"no weights needed"
810293,3356,1,"no weights needed"
810294,3356,1,"no weights needed"
810295,3356,1,"no weights needed"
810296,3356,1,"no weights needed"
810297,3356,1,"no weights needed"
810299,3356,1,"no weights needed"
810310,3339,.12191685,"trade-based"
810310,3399,.57275522,"trade-based"
810310,9100,.30532795,"trade-based"
810320,3399,1,"no weights needed"
810330,9100,1,"no weights needed"
810390,3356,1,"no weights needed"
810411,3356,1,"no weights needed"
810419,3339,1,"no weights needed"
810420,9100,1,"no weights needed"
810430,3399,1,"no weights needed"
810490,3356,1,"no weights needed"
810510,3356,1,"no weights needed"
810520,3356,1,"no weights needed"
810530,3356,1,"no weights needed"
810590,3356,1,"no weights needed"
810600,3356,1,"no weights needed"
810710,3356,1,"no weights needed"
810720,3356,1,"no weights needed"
810730,3356,1,"no weights needed"
810790,3356,1,"no weights needed"
810810,3339,.73467702,"trade-based"
810810,9100,.26532295,"trade-based"
810820,3341,.90708071,"trade-based"
810820,3399,.092919268,"trade-based"
810830,9100,1,"no weights needed"
810890,3356,1,"no weights needed"
810910,3339,.8718161,"trade-based"
810910,9100,.12818389,"trade-based"
810920,3399,1,"no weights needed"
810930,9100,1,"no weights needed"
810990,3356,1,"no weights needed"
811000,3339,1,"no weights needed"
811010,3339,1,"no weights needed"
811020,3339,1,"no weights needed"
811090,3339,1,"no weights needed"
811100,3339,.91785562,"trade-based"
811100,3356,.067593291,"trade-based"
811100,9100,.014551062,"trade-based"
811211,3339,.05173279,"trade-based"
811211,9100,.94826722,"trade-based"
811212,3399,1,"no weights needed"
811213,9100,1,"no weights needed"
811219,3356,1,"no weights needed"
811220,3339,.99501538,"trade-based"
811220,9100,.0049846326,"trade-based"
811221,3399,1,"no weights needed"
811222,9100,1,"no weights needed"
811229,3341,1,"no weights needed"
811230,3339,.89016312,"trade-based"
811230,9100,.10983685,"trade-based"
811240,3339,.97279608,"trade-based"
811240,9100,.027203891,"trade-based"
811251,3399,1,"no weights needed"
811252,9100,1,"no weights needed"
811259,3341,1,"no weights needed"
811291,3339,.96733588,"trade-based"
811291,9100,.03266412,"trade-based"
811292,3399,.99547774,"trade-based"
811292,9100,.0045222738,"trade-based"
811299,3356,1,"no weights needed"
811300,3499,1,"no weights needed"
820110,3423,1,"no weights needed"
820120,3423,1,"no weights needed"
820130,3423,1,"no weights needed"
820140,3423,1,"no weights needed"
820150,3421,1,"no weights needed"
820160,3421,1,"no weights needed"
820190,3421,1,"no weights needed"
820210,3425,1,"no weights needed"
820220,3425,1,"no weights needed"
820231,3425,1,"no weights needed"
820232,3425,1,"no weights needed"
820239,3425,1,"no weights needed"
820240,3425,1,"no weights needed"
820291,3425,1,"no weights needed"
820299,3425,1,"no weights needed"
820310,3423,1,"no weights needed"
820320,3421,.12089573,"trade-based"
820320,3423,.87910426,"trade-based"
820330,3421,1,"no weights needed"
820340,3423,1,"no weights needed"
820411,3423,1,"no weights needed"
820412,3423,1,"no weights needed"
820420,3423,1,"no weights needed"
820510,3423,1,"no weights needed"
820520,3423,1,"no weights needed"
820530,3423,1,"no weights needed"
820540,3423,1,"no weights needed"
820551,3421,.16454564,"trade-based"
820551,3423,.83545434,"trade-based"
820559,3421,.089688823,"trade-based"
820559,3423,.91031116,"trade-based"
820560,3548,1,"no weights needed"
820570,3423,1,"no weights needed"
820580,3423,1,"no weights needed"
820590,3423,1,"no weights needed"
820600,3423,1,"no weights needed"
820711,3532,1,"no weights needed"
820712,3532,1,"no weights needed"
820713,3532,1,"no weights needed"
820719,3532,1,"no weights needed"
820720,3544,1,"no weights needed"
820730,3544,1,"no weights needed"
820740,3544,1,"no weights needed"
820750,3423,.23122057,"trade-based"
820750,3544,.58042818,"trade-based"
820750,3545,.18835124,"trade-based"
820760,3544,1,"no weights needed"
820770,3544,.36843878,"trade-based"
820770,3545,.63156122,"trade-based"
820780,3544,1,"no weights needed"
820790,3423,.37628397,"trade-based"
